Codigo,Descricao,NotaFiscal,DataVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto,EstoqueMinimo,DataUltimaCompra,DataUltimaVenda
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,7803,04/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,7818,04/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,7851,04/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,7866,04/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
170,PARAF SEXT. M10X45 10.9,13039,04/12/17,5,1,1047,258,22330,6,26/08/19,10/01/20
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,7644,04/12/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,7795,04/12/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,7847,04/12/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,7874,04/12/17,1,2,1223,256,21410,0,20/12/19,17/12/19
179,BOMBA DAGUA,7801,04/12/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,7822,04/12/17,1,2,1223,256,21410,0,02/03/18,06/06/18
180,CORREIA TRAPEZOIDAL ALETADA,7627,04/12/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,7685,04/12/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,7801,04/12/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,7822,04/12/17,1,2,1223,256,21410,1,28/08/19,10/01/20
200,LU PINO DE RETENCAO,13039,04/12/17,4,1,1047,258,22330,10,17/12/19,11/12/19
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,13040,05/12/17,2,2,1067,86,21320,20,21/01/20,17/01/20
143,SENSOR DE DESGASTE DO FREIO,13040,05/12/17,2,2,1067,86,21320,26,26/12/19,17/01/20
158,BUCHA DO MANCAL - ACO COM BORRACHA,13041,05/12/17,10,1,1111,133,21320,4,13/01/20,09/01/20
45,JUNTA METALICA DA BOMBA DAGUA,7921,06/12/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,7926,06/12/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,7935,06/12/17,1,2,1223,256,21410,0,17/01/20,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,7902,06/12/17,1,2,1223,256,21410,0,28/08/19,10/01/20
93,TANQUE DE COMPENSACAO,7897,06/12/17,1,2,1223,256,21410,4,26/12/19,11/12/19
101,ESTICADOR DA CORRENTE DO MOTOR,7926,06/12/17,1,2,1223,256,21410,6,21/01/20,15/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,7902,06/12/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,7926,06/12/17,1,2,1223,256,21410,5,12/11/19,08/11/19
159,FILTRO DE COMBUSTIVEL METAL,7895,06/12/17,1,1,1223,256,21410,2,15/03/19,25/11/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,7895,06/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
179,BOMBA DAGUA,7921,06/12/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,7926,06/12/17,1,2,1223,256,21410,0,02/03/18,06/06/18
180,CORREIA TRAPEZOIDAL ALETADA,7935,06/12/17,1,2,1223,256,21410,1,28/08/19,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,13042,07/12/17,1,2,1278,318,21320,0,17/01/20,10/01/20
179,BOMBA DAGUA,13042,07/12/17,1,2,1278,318,21320,0,02/03/18,06/06/18
60,ELEMENTO DO FILTRO DE OLEO,8045,08/12/17,1,2,1223,256,21410,0,28/08/19,10/01/20
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,8047,08/12/17,1,2,1223,256,21410,0,02/03/19,29/10/19
45,JUNTA METALICA DA BOMBA DAGUA,8064,11/12/17,1,2,1223,256,21410,0,17/01/20,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8064,11/12/17,1,2,1223,256,21410,0,28/08/19,10/01/20
93,TANQUE DE COMPENSACAO,8064,11/12/17,1,2,1223,256,21410,4,26/12/19,11/12/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8064,11/12/17,1,2,1223,256,21410,5,12/11/19,08/11/19
179,BOMBA DAGUA,8064,11/12/17,1,2,1223,256,21410,0,02/03/18,06/06/18
60,ELEMENTO DO FILTRO DE OLEO,13058,14/12/17,1,2,1033,34,22330,0,28/08/19,10/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,13058,14/12/17,1,2,1033,34,22330,5,12/11/19,08/11/19
180,CORREIA TRAPEZOIDAL ALETADA,13073,19/12/17,1,2,1147,172,21410,1,28/08/19,10/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,13074,20/12/17,1,2,1074,93,21320,6,21/01/20,15/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,13075,20/12/17,5,2,1074,93,21320,20,21/01/20,17/01/20
143,SENSOR DE DESGASTE DO FREIO,13075,20/12/17,5,2,1074,93,21320,26,26/12/19,17/01/20
157,TRILHO GUIA DA CORRENTE,13074,20/12/17,1,2,1074,93,21320,3,07/01/20,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,13079,21/12/17,1,2,1198,225,22330,0,28/08/19,10/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,13079,21/12/17,1,2,1198,225,22330,5,12/11/19,08/11/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,13079,21/12/17,1,2,1198,225,22330,0,20/12/19,17/12/19
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,13089,27/12/17,5,1,1095,301,21320,13,22/10/19,20/01/20
102,VALV.ELETROMAG.TRATA.POS COMBUSTAO ARLA,13089,27/12/17,1,1,1095,301,21320,1,13/12/19,07/01/20
177,TRILHO GUIA DA CORRENTE PLASTICO,13090,28/12/17,1,2,1074,93,21320,3,26/12/19,10/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,13094,02/01/18,3,1,1047,258,22330,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,13094,02/01/18,3,1,1047,258,22330,12,07/01/20,20/01/20
18,TAMPA DA CARCACA DO TERMOSTATO,13094,02/01/18,1,1,1047,258,22330,6,21/01/20,22/01/20
26,TUBO DE LIGACAO,13094,02/01/18,1,1,1047,258,22330,0,13/05/19,22/07/19
60,ELEMENTO DO FILTRO DE OLEO,8201,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8222,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8275,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8290,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8342,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8359,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8361,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8373,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8432,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8443,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,8541,02/01/18,1,2,1223,256,21410,0,28/08/19,10/01/20
70,BUCHA DA BARRA DA SUSPENSAO,8275,02/01/18,2,2,1223,256,21410,0,30/08/19,09/12/19
70,BUCHA DA BARRA DA SUSPENSAO,8408,02/01/18,2,2,1223,256,21410,0,30/08/19,09/12/19
70,BUCHA DA BARRA DA SUSPENSAO,8465,02/01/18,2,2,1223,256,21410,0,30/08/19,09/12/19
80,TENSOR DA CORREIA,8373,02/01/18,1,2,1223,256,21410,4,21/01/20,15/01/20
80,TENSOR DA CORREIA,8534,02/01/18,1,2,1223,256,21410,4,21/01/20,15/01/20
100,ELEMENTO DO FILTRO DE COMBUSTIVEL,13094,02/01/18,2,1,1047,258,22330,2,25/03/19,15/10/19
101,ESTICADOR DA CORRENTE DO MOTOR,8199,02/01/18,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,8467,02/01/18,1,2,1223,256,21410,6,21/01/20,15/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8275,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8290,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8339,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8342,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8415,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8432,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,8502,02/01/18,2,2,1223,256,21410,20,21/01/20,17/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8201,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8222,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8275,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8290,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8342,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8359,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8361,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8373,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8432,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8443,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,8541,02/01/18,1,2,1223,256,21410,5,12/11/19,08/11/19
143,SENSOR DE DESGASTE DO FREIO,8227,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8275,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8290,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8339,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8342,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8345,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,8502,02/01/18,2,2,1223,256,21410,26,26/12/19,17/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,13093,02/01/18,1,1,1047,258,22330,29,05/11/19,20/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,13094,02/01/18,2,1,1047,258,22330,29,05/11/19,20/01/20
157,TRILHO GUIA DA CORRENTE,8467,02/01/18,1,2,1223,256,21410,3,07/01/20,10/01/20
159,FILTRO DE COMBUSTIVEL METAL,8220,02/01/18,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,8284,02/01/18,1,1,1223,256,21410,2,15/03/19,25/11/19
